"path","line","declaration"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","26","public void SetUp()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","32","public void StageManagerIsTheOnlyPublicCurrencyAndFieldUnitWriter()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","60","public void PartyRosterPreservesOrderAndRejectsDuplicatesAtFiveSlots()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","81","public void PrisonerInventoryConsumesExactEntriesAndClearsBetweenRewards()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","103","public void UnitOwnsHealthShieldStatusSurvivalAndRoundReset()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","142","public void PermanentStatusDoesNotExpireAndExplicitRemovalWorks()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","158","public void InvalidStatusRefreshDoesNotPartiallyMutateExistingState()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","179","public void MagazineCooldownEnforcesShotIntervalReloadAndReset()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","212","public void NonMagazineCooldownBlocksUntilDurationElapses()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","227","public void MonsterSkillBucketEnforcesLearningAndChoiceLimits()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","304","public void PassiveSlotsRequireTheirPairedLearnedActiveSlots()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","354","public void PassiveBasePrerequisiteBlocksLearningAndSelectionUntilActiveIsLearned()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","379","public void EnemyBucketPreservesTwoSlotsAndSharesDuplicateSkillRuntime()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","402","public void NexusUsesTheCommonHealthAuthorityWithoutADefinition()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","415","public void MutableAuthorityPropertiesHaveNoPublicSetters()"
"Pakuri/Assets/Scripts/NewCore/Core/Tests/Editor/NewCoreRuntimeStateTests.cs","437","public void PhaseOneCatalogRemainsCompatibleWithRuntimeModels()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","6","public sealed class DamageNumberPopupBehaviour : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","27","public int ActivePopupCount => popups.Count;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","29","public void Initialize(TextMesh damageTemplate)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","44","public void Show(float damageAmount)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","89","public void Clear()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","104","public void Tick(float deltaTime)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","178","public Popup("
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","192","public GameObject Instance { get; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","193","public TextMesh Text { get; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","194","public Vector3 StartPosition { get; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","195","public Color StartColor { get; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","196","public float DurationSeconds { get; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/DamageNumberPopupBehaviour.cs","197","public float ElapsedSeconds { get; set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/EnemyActorBehaviour.cs","6","public sealed class EnemyActorBehaviour : UnitActorBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/EnemyActorBehaviour.cs","14","public EnemyModel Enemy => Model as EnemyModel;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/EnemyActorBehaviour.cs","16","public bool IsDefeated => defeated;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/EnemyActorBehaviour.cs","18","public int AttackPresentationCount { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/EnemyActorBehaviour.cs","25","public void PlayAttack()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/EnemyActorBehaviour.cs","39","public override void SyncFromModel()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterActorBehaviour.cs","6","public sealed class MonsterActorBehaviour : UnitActorBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterActorBehaviour.cs","12","public MonsterModel Monster => Model as MonsterModel;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterActorBehaviour.cs","14","public override void SyncFromModel()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterActorBehaviour.cs","36","public void PlayAttack()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterActorBehaviour.cs","44","public void PlayHit()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterAnimationBehaviour.cs","6","public sealed class MonsterAnimationBehaviour : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterAnimationBehaviour.cs","28","public bool IsDead => dead;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterAnimationBehaviour.cs","30","public bool IsDeathFrozen => frozen;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterAnimationBehaviour.cs","42","public void PlayRandomAttack()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterAnimationBehaviour.cs","57","public void PlayHit()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterAnimationBehaviour.cs","69","public void PlayDeath()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/MonsterAnimationBehaviour.cs","97","public void ReviveToIdle()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/NexusActorBehaviour.cs","7","public sealed class NexusActorBehaviour : UnitActorBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/NexusActorBehaviour.cs","12","public float MaxHealth => maxHealth;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/NexusActorBehaviour.cs","14","public NexusModel Nexus => Model as NexusModel;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/NexusActorBehaviour.cs","16","public override void SyncFromModel()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/SkillVisualActorBehaviour.cs","6","public sealed class SkillVisualActorBehaviour : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/SkillVisualActorBehaviour.cs","10","public void Bind(EffectHandle effectHandle)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/SkillVisualActorBehaviour.cs","17","public void Sync()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/UnitActorBehaviour.cs","7","public abstract class UnitActorBehaviour : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/UnitActorBehaviour.cs","12","public UnitBaseModel Model { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/UnitActorBehaviour.cs","14","public void Bind(UnitBaseModel model)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/UnitActorBehaviour.cs","30","public virtual void SyncFromModel()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/UnitActorBehaviour.cs","45","public void ShowDamage(float amount)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/UnitActorBehaviour.cs","55","protected static CombatVector2 ToModel(Vector3 value)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/UnitActorBehaviour.cs","76","public TextMesh DamageTemplate => damageLabel;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/UnitActorBehaviour.cs","78","public UnitWorldView(Component owner)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Actors/UnitActorBehaviour.cs","88","public void Refresh(UnitBaseModel model)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","11","public sealed class NewCoreRuntimeCatalogAsset : ScriptableObject"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","14","public struct SpriteEntry"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","16","public string AssetPath;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","17","public Sprite Asset;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","21","public struct PrefabEntry"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","23","public string AssetPath;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","24","public GameObject Asset;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","28","public struct AnimatorControllerEntry"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","30","public string AssetPath;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","31","public RuntimeAnimatorController Asset;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","35","public TextAsset CatalogMonsters;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","36","public TextAsset Monsters;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","37","public TextAsset MonsterRewardChoices;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","38","public TextAsset[] MonsterSkillsProjectileFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","39","public TextAsset[] MonsterSkillsLineAttackFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","40","public TextAsset[] MonsterSkillsAreaAttackFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","41","public TextAsset[] MonsterSkillsSingleAttackFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","42","public TextAsset[] MonsterSkillsBuffFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","43","public TextAsset[] MonsterSkillsPassiveFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","44","public TextAsset MonsterSkillNodeDefinitions;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","45","public TextAsset MonsterSkillNodeDefinitionParams;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","46","public TextAsset[] MonsterSkillGraphNodeFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","47","public TextAsset[] MonsterSkillTriggerFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","48","public TextAsset[] MonsterSkillChoicesProjectileFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","49","public TextAsset[] MonsterSkillChoicesLineAttackFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","50","public TextAsset[] MonsterSkillChoicesAreaAttackFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","51","public TextAsset[] MonsterSkillChoicesSingleAttackFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","52","public TextAsset[] MonsterSkillChoicesBuffFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","53","public TextAsset[] MonsterSkillChoicesPassiveFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","54","public TextAsset StatusEffects;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","55","public TextAsset Enemies;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","56","public TextAsset[] EnemySkillBaseFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","57","public TextAsset[] EnemySkillTriggerFiles = Array.Empty<TextAsset>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","58","public TextAsset StageDay;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","59","public TextAsset StageEncounter;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","60","public TextAsset StageReward;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","63","public SpriteEntry[] Sprites = Array.Empty<SpriteEntry>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","64","public PrefabEntry[] Prefabs = Array.Empty<PrefabEntry>();"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","65","public AnimatorControllerEntry[] AnimatorControllers ="
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","72","public GameBootstrap CreateBootstrap()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","105","public bool TryGetSprite(string assetPath, out Sprite sprite)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","111","public bool TryGetPrefab(string assetPath, out GameObject prefab)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/NewCoreRuntimeCatalogAsset.cs","117","public bool TryGetAnimatorController("
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/RunStartSelectionAsset.cs","8","public sealed class RunStartSelectionAsset : ScriptableObject"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/RunStartSelectionAsset.cs","14","public string ConsumeMonsterId()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Assets/RunStartSelectionAsset.cs","23","public void Prepare(string monsterId)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreEffectView.cs","9","public sealed class NewCoreEffectView : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreEffectView.cs","19","public void Bind("
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreEffectView.cs","34","public void Sync()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreEffectView.cs","70","public void Clear()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreInputController.cs","10","public sealed class NewCoreInputController : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreInputController.cs","18","public bool AutoSkillEnabled => autoSkillEnabled;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreInputController.cs","20","public void Bind("
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreInputController.cs","31","public void Capture()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreInputController.cs","84","public void ToggleAutoSkill()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreInputController.cs","93","public void SynchronizeAutoSkillState()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","22","public sealed class NewCoreSceneRuntime : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","47","public GameDefinitionCatalog Catalog { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","48","public NewCoreRuntimeCatalogAsset RuntimeCatalog { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","49","public StageManager Stage { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","50","public SpawnManager Spawns { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","51","public InGameCombatManager Combat { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","52","public NexusModel Nexus { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","53","public RewardService Rewards { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","54","public OfferingService Offerings { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","55","public ManifestationService Manifestations { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","56","public RewardResult CurrentReward { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","57","public MonsterModel SelectedMonster => input?.SelectedMonster;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","233","public void RegisterMonster("
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","243","public void RegisterEnemy("
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","258","public bool CompleteRewardAndAdvance()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSceneRuntime.cs","283","public MonsterActorBehaviour PresentManifestedMonster("
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","12","public sealed class NewCoreSpawnController : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","15","public struct EnemyPrefabBinding"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","20","public string EnemyId => enemyId;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","21","public GameObject Prefab => prefab;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","48","public void Bind("
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","74","public MonsterActorBehaviour EnsureMonster(MonsterModel model)"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","108","public void SyncNewSpawns()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","153","public void SyncActors()"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","187","public bool TryGetActor("
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","209","public CombatFootprint ResolveCombatFootprint("
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","306","internal static class PartyRosterIndex"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreSpawnController.cs","308","public static int IndexOf("
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreStageController.cs","10","public sealed class NewCoreStageController : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreStageController.cs","30","public bool StartFlowOnStart => startFlowOnStart;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreStageController.cs","31","public float ClearCheckInterval => clearCheckInterval;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreStageController.cs","32","public NexusActorBehaviour NexusActor => nexusActor;"
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreStageController.cs","42","public void ValidateConnections("
"Pakuri/Assets/Scripts/NewCore/Presentation/Scene/NewCoreStageController.cs","93","public void ShowResult(bool victory)"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","10","public sealed class NewCoreDamageMeterTracker : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","17","public int Version { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","41","public bool TryGet("
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","48","public void ResetMeter()"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","79","public sealed class DamageRecord"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","86","internal DamageRecord(string monsterId)"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","91","public string MonsterId { get; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","92","public float TotalDamage { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","93","public IReadOnlyList<DamageSourceRecord> OrderedSources =>"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","96","internal void Add(string skillId, float amount)"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","115","public sealed class DamageSourceRecord"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","117","internal DamageSourceRecord(string sourceId)"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","122","public string SourceId { get; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","124","public float Damage { get; private set; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterTracker.cs","126","internal void Add(float amount)"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterUIController.cs","12","public sealed class NewCoreDamageMeterUIController : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterUIController.cs","67","public void Open()"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterUIController.cs","73","public void Close()"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterUIController.cs","78","public void RefreshNow()"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterUIController.cs","553","public SortedSource("
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterUIController.cs","563","public DamageSourceRecord Record { get; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterUIController.cs","565","public int SortKey { get; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDamageMeterUIController.cs","567","public int FirstSeenIndex { get; }"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDebugUIController.cs","14","public sealed class NewCoreDebugUIController : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDebugUIController.cs","50","public bool DebugRootVisible =>"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDebugUIController.cs","86","public void ToggleRoot()"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDebugUIController.cs","91","public void Open()"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreDebugUIController.cs","100","public void Close()"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreInGameUIController.cs","13","public sealed class NewCoreInGameUIController : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreInGameUIController.cs","81","public void ShowReward(RewardResult reward)"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreMainMenuController.cs","8","public sealed class NewCoreMainMenuController : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreMonsterPanelUI.cs","8","public sealed class NewCoreMonsterPanelUI : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreMonsterPanelUI.cs","28","public void RefreshNow()"
"Pakuri/Assets/Scripts/NewCore/Presentation/UI/NewCoreUtilityPanelController.cs","7","public sealed class NewCoreUtilityPanelController : MonoBehaviour"
"Pakuri/Assets/Scripts/NewCore/Run/PartyRoster.cs","8","public sealed class PartyRoster"
"Pakuri/Assets/Scripts/NewCore/Run/PartyRoster.cs","10","public const int MaximumPartySlots = 5;"
"Pakuri/Assets/Scripts/NewCore/Run/PartyRoster.cs","15","public PartyRoster(MonsterModel initialMonster)"
"Pakuri/Assets/Scripts/NewCore/Run/PartyRoster.cs","29","public IReadOnlyList<MonsterModel> Members => readOnlyMembers;"
"Pakuri/Assets/Scripts/NewCore/Run/PartyRoster.cs","31","public bool CanAdd(string monsterId)"
"Pakuri/Assets/Scripts/NewCore/Run/PartyRoster.cs","41","public bool TryAddManifestedMonster(MonsterModel monster)"
"Pakuri/Assets/Scripts/NewCore/Run/PartyRoster.cs","52","public MonsterModel GetByMonsterId(string monsterId)"
"Pakuri/Assets/Scripts/NewCore/Run/PartyRoster.cs","74","internal bool TryRemoveManifestedMonster(MonsterModel monster)"
"Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs","7","public sealed class Prisoner"
"Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs","9","internal Prisoner(string enemyId)"
"Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs","14","public string EnemyId { get; }"
"Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs","17","public sealed class PrisonerInventory"
"Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs","22","public PrisonerInventory()"
"Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs","27","public IReadOnlyList<Prisoner> Prisoners => readOnlyPrisoners;"
"Pakuri/Assets/Scripts/NewCore/Run/PrisonerInventory.cs","29","public Prisoner Register(string enemyId)"
